trial,sigma,success,steps,final_confidence,rcp,R,T
109,1851,1.7,0.59,1,11,0.9989,396.00,4,3,0.2
110,1852,1.7,0.59,1,11,0.9990,396.00,4,3,0.2
111,1853,1.7,0.59,1,13,0.9994,468.00,4,3,0.2
112,1854,1.7,0.59,1,10,0.9992,360.00,4,3,0.2
113,1855,1.7,0.59,1,11,0.9991,396.00,4,3,0.2
114,1856,1.7,0.59,1,18,0.9991,648.00,4,3,0.2
115,1857,1.7,0.59,1,11,0.9995,396.00,4,3,0.2
116,1858,1.7,0.59,1,13,0.9992,468.00,4,3,0.2
117,1859,1.7,0.59,1,12,0.9992,432.00,4,3,0.2
118,1860,1.7,0.59,1,12,0.9993,432.00,4,3,0.2
119,1861,1.7,0.59,1,11,0.9990,396.00,4,3,0.2
120,1862,1.7,0.59,1,12,0.9993,432.00,4,3,0.2
121,1863,1.7,0.59,1,12,0.9994,432.00,4,3,0.2
122,1864,1.7,0.59,1,13,0.9994,468.00,4,3,0.2
123,1865,1.7,0.59,1,10,0.9991,360.00,4,3,0.2
124,1866,1.7,0.59,1,10,0.9992,360.00,4,3,0.2
125,1867,1.7,0.59,1,11,0.9991,396.00,4,3,0.2
126,1868,1.7,0.59,1,14,0.9991,504.00,4,3,0.2
127,1869,1.7,0.59,1,23,0.9993,828.00,4,3,0.2
128,1870,1.7,0.59,1,13,0.9995,468.00,4,3,0.2
129,1871,1.7,0.59,1,11,0.9991,396.00,4,3,0.2
130,1872,1.7,0.59,1,11,0.9993,396.00,4,3,0.2
131,1873,1.7,0.59,1,13,0.9994,468.00,4,3,0.2
132,1874,1.7,0.59,1,12,0.9993,432.00,4,3,0.2
133,1875,1.7,0.59,1,12,0.9991,432.00,4,3,0.2
134,1876,1.7,0.59,1,12,0.9991,432.00,4,3,0.2
135,1877,1.7,0.59,1,11,0.9991,396.00,4,3,0.2
136,1878,1.7,0.59,1,14,0.9993,504.00,4,3,0.2
137,1879,1.7,0.59,1,12,0.9990,432.00,4,3,0.2
138,1880,1.7,0.59,1,10,0.9992,360.00,4,3,0.2
139,1881,1.7,0.59,1,11,0.9991,396.00,4,3,0.2
140,1882,1.7,0.59,1,10,0.9992,360.00,4,3,0.2
141,1883,1.7,0.59,1,11,0.9990,396.00,4,3,0.2
142,1884,1.7,0.59,1,12,0.9992,432.00,4,3,0.2
143,1885,1.7,0.59,1,12,0.9993,432.00,4,3,0.2
144,1886,1.7,0.59,1,13,0.9991,468.00,4,3,0.2
145,1887,1.7,0.59,1,12,0.9992,432.00,4,3,0.2
146,1888,1.7,0.59,1,11,0.9991,396.00,4,3,0.2
147,1889,1.7,0.59,1,11,0.9991,396.00,4,3,0.2
148,1890,1.7,0.59,1,15,0.9993,540.00,4,3,0.2
149,1891,1.7,0.59,1,16,0.9994,576.00,4,3,0.2
150,1892,1.7,0.59,1,10,0.9990,360.00,4,3,0.2
151,1893,1.7,0.59,1,20,0.9990,720.00,4,3,0.2
152,1894,1.7,0.59,1,16,0.9991,576.00,4,3,0.2
153,1895,1.7,0.59,1,12,0.9991,432.00,4,3,0.2
154,1896,1.7,0.59,1,11,0.9995,396.00,4,3,0.2
155,1897,1.7,0.59,1,12,0.9993,432.00,4,3,0.2
156,1898,1.7,0.59,1,12,0.9992,432.00,4,3,0.2
157,1899,1.7,0.59,1,14,0.9991,504.00,4,3,0.2
158,1900,1.7,0.59,1,18,0.9995,648.00,4,3,0.2
159,1901,1.7,0.59,1,17,0.9995,612.00,4,3,0.2
160,1902,1.7,0.59,1,19,0.9993,684.00,4,3,0.2
161,1903,1.7,0.59,1,10,0.9992,360.00,4,3,0.2
162,1904,1.7,0.59,1,32,0.9993,1152.00,4,3,0.2
163,1905,1.7,0.59,1,11,0.9991,396.00,4,3,0.2
164,1906,1.7,0.59,1,14,0.9994,504.00,4,3,0.2
165,1907,1.7,0.59,1,10,0.9991,360.00,4,3,0.2
166,1908,1.7,0.59,1,11,0.9991,396.00,4,3,0.2
167,1909,1.7,0.59,1,12,0.9994,432.00,4,3,0.2
168,1910,1.7,0.59,1,14,0.9990,504.00,4,3,0.2
169,1911,1.7,0.59,1,16,0.9992,576.00,4,3,0.2
170,1912,1.7,0.59,1,19,0.9993,684.00,4,3,0.2
171,1913,1.7,0.59,1,12,0.9993,432.00,4,3,0.2
172,1914,1.7,0.59,1,12,0.9992,432.00,4,3,0.2
173,1915,1.7,0.59,1,14,0.9984,504.00,4,3,0.2
174,1916,1.7,0.59,1,20,0.9990,720.00,4,3,0.2
175,1917,1.7,0.59,1,19,0.9991,684.00,4,3,0.2
176,1918,1.7,0.59,1,12,0.9991,432.00,4,3,0.2
177,1919,1.7,0.59,1,15,0.9992,540.00,4,3,0.2
178,1920,1.7,0.59,1,13,0.9993,468.00,4,3,0.2
179,1921,1.7,0.59,1,10,0.9992,360.00,4,3,0.2
180,1922,1.7,0.59,1,12,0.9995,432.00,4,3,0.2
181,1923,1.7,0.59,1,11,0.9992,396.00,4,3,0.2
182,1924,1.7,0.59,1,13,0.9993,468.00,4,3,0.2
183,1925,1.7,0.59,1,11,0.9991,396.00,4,3,0.2
184,1926,1.7,0.59,1,29,0.9993,1044.00,4,3,0.2
185,1927,1.7,0.59,1,11,0.9995,396.00,4,3,0.2
186,1928,1.7,0.59,1,12,0.9995,432.00,4,3,0.2
187,1929,1.7,0.59,1,11,0.9991,396.00,4,3,0.2
188,1930,1.7,0.59,1,12,0.9990,432.00,4,3,0.2
189,1931,1.7,0.59,1,12,0.9990,432.00,4,3,0.2
190,1932,1.7,0.59,1,17,0.9995,612.00,4,3,0.2
191,1933,1.7,0.59,1,13,0.9990,468.00,4,3,0.2
192,1934,1.7,0.59,1,15,0.9994,540.00,4,3,0.2
193,1935,1.7,0.59,1,13,0.9995,468.00,4,3,0.2
194,1936,1.7,0.59,1,12,0.9991,432.00,4,3,0.2
195,1937,1.7,0.59,1,15,0.9989,540.00,4,3,0.2
196,1938,1.7,0.59,1,17,0.9994,612.00,4,3,0.2
197,1939,1.7,0.59,1,21,0.9994,756.00,4,3,0.2
198,1940,1.7,0.59,1,10,0.9992,360.00,4,3,0.2
199,1941,1.7,0.59,1,12,0.9994,432.00,4,3,0.2
0,1842,1.8,0.56,1,33,0.9993,1188.00,4,3,0.2
1,1843,1.8,0.56,1,20,0.9994,720.00,4,3,0.2
2,1844,1.8,0.56,1,37,0.9991,1332.00,4,3,0.2
3,1845,1.8,0.56,1,12,0.9993,432.00,4,3,0.2
4,1846,1.8,0.56,1,12,0.9993,432.00,4,3,0.2
5,1847,1.8,0.56,1,10,0.9992,360.00,4,3,0.2
6,1848,1.8,0.56,1,14,0.9991,504.00,4,3,0.2
7,1849,1.8,0.56,1,16,0.9994,576.00,4,3,0.2
8,1850,1.8,0.56,1,11,0.9994,396.00,4,3,0.2
9,1851,1.8,0.56,1,11,0.9984,396.00,4,3,0.2
10,1852,1.8,0.56,1,12,0.9994,432.00,4,3,0.2
11,1853,1.8,0.56,1,13,0.9991,468.00,4,3,0.2
12,1854,1.8,0.56,1,10,0.9992,360.00,4,3,0.2
13,1855,1.8,0.56,1,11,0.9990,396.00,4,3,0.2
14,1856,1.8,0.56,1,19,0.9992,684.00,4,3,0.2
15,1857,1.8,0.56,1,10,0.9990,360.00,4,3,0.2
16,1858,1.8,0.56,1,13,0.9992,468.00,4,3,0.2
17,1859,1.8,0.56,1,13,0.9994,468.00,4,3,0.2
18,1860,1.8,0.56,1,13,0.9993,468.00,4,3,0.2
19,1861,1.8,0.56,1,11,0.9988,396.00,4,3,0.2
20,1862,1.8,0.56,1,13,0.9994,468.00,4,3,0.2
21,1863,1.8,0.56,1,12,0.9991,432.00,4,3,0.2
22,1864,1.8,0.56,1,14,0.9993,504.00,4,3,0.2
23,1865,1.8,0.56,1,11,0.9995,396.00,4,3,0.2
24,1866,1.8,0.56,1,10,0.9992,360.00,4,3,0.2
25,1867,1.8,0.56,1,11,0.9990,396.00,4,3,0.2
26,1868,1.8,0.56,1,15,0.9994,540.00,4,3,0.2
27,1869,1.8,0.56,1,25,0.9995,900.00,4,3,0.2
28,1870,1.8,0.56,1,13,0.9993,468.00,4,3,0.2
29,1871,1.8,0.56,1,11,0.9990,396.00,4,3,0.2
30,1872,1.8,0.56,1,11,0.9992,396.00,4,3,0.2
31,1873,1.8,0.56,1,13,0.9994,468.00,4,3,0.2
32,1874,1.8,0.56,1,13,0.9995,468.00,4,3,0.2
33,1875,1.8,0.56,1,13,0.9995,468.00,4,3,0.2
34,1876,1.8,0.56,1,12,0.9991,432.00,4,3,0.2
35,1877,1.8,0.56,1,11,0.9990,396.00,4,3,0.2
36,1878,1.8,0.56,1,15,0.9994,540.00,4,3,0.2
37,1879,1.8,0.56,1,13,0.9995,468.00,4,3,0.2
38,1880,1.8,0.56,1,10,0.9991,360.00,4,3,0.2
39,1881,1.8,0.56,1,11,0.9991,396.00,4,3,0.2
40,1882,1.8,0.56,1,10,0.9992,360.00,4,3,0.2
41,1883,1.8,0.56,1,11,0.9989,396.00,4,3,0.2
42,1884,1.8,0.56,1,12,0.9991,432.00,4,3,0.2
43,1885,1.8,0.56,1,12,0.9993,432.00,4,3,0.2
44,1886,1.8,0.56,1,15,0.9994,540.00,4,3,0.2
45,1887,1.8,0.56,1,13,0.9993,468.00,4,3,0.2
46,1888,1.8,0.56,1,11,0.9991,396.00,4,3,0.2
47,1889,1.8,0.56,1,11,0.9991,396.00,4,3,0.2
48,1890,1.8,0.56,1,16,0.9993,576.00,4,3,0.2
49,1891,1.8,0.56,1,17,0.9991,612.00,4,3,0.2
50,1892,1.8,0.56,1,11,0.9994,396.00,4,3,0.2
51,1893,1.8,0.56,1,21,0.9995,756.00,4,3,0.2
52,1894,1.8,0.56,1,16,0.9990,576.00,4,3,0.2
53,1895,1.8,0.56,1,14,0.9994,504.00,4,3,0.2
54,1896,1.8,0.56,1,11,0.9995,396.00,4,3,0.2
55,1897,1.8,0.56,1,13,0.9994,468.00,4,3,0.2
56,1898,1.8,0.56,1,13,0.9990,468.00,4,3,0.2
57,1899,1.8,0.56,1,15,0.9992,540.00,4,3,0.2
58,1900,1.8,0.56,1,19,0.9994,684.00,4,3,0.2
59,1901,1.8,0.56,1,17,0.9994,612.00,4,3,0.2
60,1902,1.8,0.56,1,20,0.9995,720.00,4,3,0.2
61,1903,1.8,0.56,1,10,0.9992,360.00,4,3,0.2
62,1904,1.8,0.56,1,33,0.9992,1188.00,4,3,0.2
63,1905,1.8,0.56,1,11,0.9991,396.00,4,3,0.2
64,1906,1.8,0.56,1,15,0.9991,540.00,4,3,0.2
65,1907,1.8,0.56,1,10,0.9991,360.00,4,3,0.2
66,1908,1.8,0.56,1,11,0.9991,396.00,4,3,0.2
67,1909,1.8,0.56,1,12,0.9992,432.00,4,3,0.2
68,1910,1.8,0.56,1,16,0.9994,576.00,4,3,0.2
69,1911,1.8,0.56,1,17,0.9991,612.00,4,3,0.2
70,1912,1.8,0.56,1,20,0.9993,720.00,4,3,0.2
71,1913,1.8,0.56,1,12,0.9993,432.00,4,3,0.2
72,1914,1.8,0.56,1,12,0.9992,432.00,4,3,0.2
73,1915,1.8,0.56,1,14,0.9970,504.00,4,3,0.2
74,1916,1.8,0.56,1,21,0.9995,756.00,4,3,0.2
75,1917,1.8,0.56,1,20,0.9986,720.00,4,3,0.2
76,1918,1.8,0.56,1,12,0.9991,432.00,4,3,0.2
77,1919,1.8,0.56,1,15,0.9990,540.00,4,3,0.2
78,1920,1.8,0.56,1,13,0.9993,468.00,4,3,0.2
79,1921,1.8,0.56,1,10,0.9992,360.00,4,3,0.2
80,1922,1.8,0.56,1,12,0.9993,432.00,4,3,0.2
81,1923,1.8,0.56,1,11,0.9992,396.00,4,3,0.2
82,1924,1.8,0.56,1,14,0.9993,504.00,4,3,0.2
83,1925,1.8,0.56,1,11,0.9991,396.00,4,3,0.2
84,1926,1.8,0.56,1,30,0.9992,1080.00,4,3,0.2
85,1927,1.8,0.56,1,11,0.9993,396.00,4,3,0.2
86,1928,1.8,0.56,1,12,0.9994,432.00,4,3,0.2
87,1929,1.8,0.56,1,11,0.9991,396.00,4,3,0.2
88,1930,1.8,0.56,1,14,0.9994,504.00,4,3,0.2
89,1931,1.8,0.56,1,13,0.9987,468.00,4,3,0.2
90,1932,1.8,0.56,1,17,0.9994,612.00,4,3,0.2
91,1933,1.8,0.56,1,12,0.9973,432.00,4,3,0.2
92,1934,1.8,0.56,1,16,0.9990,576.00,4,3,0.2
93,1935,1.8,0.56,1,13,0.9992,468.00,4,3,0.2
94,1936,1.8,0.56,1,12,0.9991,432.00,4,3,0.2
95,1937,1.8,0.56,1,15,0.9969,540.00,4,3,0.2
96,1938,1.8,0.56,1,18,0.9994,648.00,4,3,0.2
97,1939,1.8,0.56,1,21,0.9992,756.00,4,3,0.2
98,1940,1.8,0.56,1,10,0.9991,360.00,4,3,0.2
99,1941,1.8,0.56,1,10,0.9965,360.00,4,3,0.2
100,1942,1.8,0.56,1,15,0.9995,540.00,4,3,0.2
101,1943,1.8,0.56,1,14,0.9992,504.00,4,3,0.2
102,1944,1.8,0.56,1,19,0.9990,684.00,4,3,0.2
103,1945,1.8,0.56,1,28,0.9994,1008.00,4,3,0.2
104,1946,1.8,0.56,1,11,0.9994,396.00,4,3,0.2
105,1947,1.8,0.56,1,29,0.9994,1044.00,4,3,0.2
106,1948,1.8,0.56,1,17,0.9994,612.00,4,3,0.2
107,1949,1.8,0.56,1,28,0.9993,1008.00,4,3,0.2
108,1950,1.8,0.56,1,18,0.9993,648.00,4,3,0.2
109,1951,1.8,0.56,1,10,0.9992,360.00,4,3,0.2
110,1952,1.8,0.56,1,10,0.9992,360.00,4,3,0.2
111,1953,1.8,0.56,1,12,0.9995,432.00,4,3,0.2
112,1954,1.8,0.56,1,14,0.9993,504.00,4,3,0.2
113,1955,1.8,0.56,1,19,0.9993,684.00,4,3,0.2
114,1956,1.8,0.56,1,13,0.9993,468.00,4,3,0.2
115,1957,1.8,0.56,1,11,0.9991,396.00,4,3,0.2
116,1958,1.8,0.56,1,11,0.9990,396.00,4,3,0.2
117,1959,1.8,0.56,1,37,0.9995,1332.00,4,3,0.2
118,1960,1.8,0.56,1,24,0.9994,864.00,4,3,0.2
119,1961,1.8,0.56,1,13,0.9992,468.00,4,3,0.2
120,1962,1.8,0.56,1,23,0.9994,828.00,4,3,0.2
121,1963,1.8,0.56,1,15,0.9992,540.00,4,3,0.2
122,1964,1.8,0.56,1,17,0.9992,612.00,4,3,0.2
123,1965,1.8,0.56,1,23,0.9994,828.00,4,3,0.2
124,1966,1.8,0.56,1,18,0.9995,648.00,4,3,0.2
125,1967,1.8,0.56,1,10,0.9992,360.00,4,3,0.2
126,1968,1.8,0.56,1,11,0.9994,396.00,4,3,0.2
127,1969,1.8,0.56,1,22,0.9993,792.00,4,3,0.2
128,1970,1.8,0.56,1,17,0.9992,612.00,4,3,0.2
129,1971,1.8,0.56,1,17,0.9990,612.00,4,3,0.2
130,1972,1.8,0.56,1,12,0.9995,432.00,4,3,0.2
131,1973,1.8,0.56,1,13,0.9990,468.00,4,3,0.2
132,1974,1.8,0.56,1,27,0.9995,972.00,4,3,0.2
133,1975,1.8,0.56,1,11,0.9991,396.00,4,3,0.2
134,1976,1.8,0.56,1,12,0.9991,432.00,4,3,0.2
135,1977,1.8,0.56,1,19,0.9990,684.00,4,3,0.2
136,1978,1.8,0.56,1,22,0.9994,792.00,4,3,0.2
137,1979,1.8,0.56,1,12,0.9991,432.00,4,3,0.2
138,1980,1.8,0.56,1,25,0.9992,900.00,4,3,0.2
139,1981,1.8,0.56,1,18,0.9993,648.00,4,3,0.2
140,1982,1.8,0.56,1,14,0.9994,504.00,4,3,0.2
141,1983,1.8,0.56,1,24,0.9994,864.00,4,3,0.2
142,1984,1.8,0.56,1,11,0.9991,396.00,4,3,0.2
143,1985,1.8,0.56,1,14,0.9993,504.00,4,3,0.2
144,1986,1.8,0.56,1,17,0.9990,612.00,4,3,0.2
145,1987,1.8,0.56,1,15,0.9990,540.00,4,3,0.2
146,1988,1.8,0.56,1,15,0.9995,540.00,4,3,0.2
147,1989,1.8,0.56,1,18,0.9990,648.00,4,3,0.2
148,1990,1.8,0.56,1,12,0.9991,432.00,4,3,0.2
149,1991,1.8,0.56,1,13,0.9994,468.00,4,3,0.2
150,1992,1.8,0.56,1,12,0.9992,432.00,4,3,0.2
151,1993,1.8,0.56,1,19,0.9993,684.00,4,3,0.2
152,1994,1.8,0.56,1,12,0.9993,432.00,4,3,0.2
153,1995,1.8,0.56,1,15,0.9983,540.00,4,3,0.2
154,1996,1.8,0.56,1,18,0.9993,648.00,4,3,0.2
155,1997,1.8,0.56,1,11,0.9994,396.00,4,3,0.2
156,1998,1.8,0.56,1,35,0.9994,1260.00,4,3,0.2
157,1999,1.8,0.56,1,10,0.9964,360.00,4,3,0.2
158,2000,1.8,0.56,1,11,0.9990,396.00,4,3,0.2
159,2001,1.8,0.56,1,23,0.9993,828.00,4,3,0.2
160,2002,1.8,0.56,1,19,0.9990,684.00,4,3,0.2
161,2003,1.8,0.56,1,31,0.9995,1116.00,4,3,0.2
162,2004,1.8,0.56,1,12,0.9991,432.00,4,3,0.2
163,2005,1.8,0.56,1,11,0.9991,396.00,4,3,0.2
164,2006,1.8,0.56,1,13,0.9993,468.00,4,3,0.2
165,2007,1.8,0.56,1,11,0.9991,396.00,4,3,0.2
166,2008,1.8,0.56,1,19,0.9992,684.00,4,3,0.2
167,2009,1.8,0.56,1,11,0.9994,396.00,4,3,0.2
168,2010,1.8,0.56,1,22,0.9991,792.00,4,3,0.2
169,2011,1.8,0.56,1,18,0.9993,648.00,4,3,0.2
170,2012,1.8,0.56,1,12,0.9994,432.00,4,3,0.2
171,2013,1.8,0.56,1,15,0.9994,540.00,4,3,0.2
172,2014,1.8,0.56,1,9,0.9916,324.00,4,3,0.2
173,2015,1.8,0.56,1,11,0.9991,396.00,4,3,0.2
174,2016,1.8,0.56,1,11,0.9991,396.00,4,3,0.2
175,2017,1.8,0.56,1,11,0.9991,396.00,4,3,0.2
176,2018,1.8,0.56,1,27,0.9995,972.00,4,3,0.2
177,2019,1.8,0.56,1,13,0.9992,468.00,4,3,0.2
178,2020,1.8,0.56,1,19,0.9990,684.00,4,3,0.2
179,2021,1.8,0.56,1,12,0.9995,432.00,4,3,0.2
180,2022,1.8,0.56,1,18,0.9993,648.00,4,3,0.2
181,2023,1.8,0.56,1,22,0.9995,792.00,4,3,0.2
182,2024,1.8,0.56,1,11,0.9994,396.00,4,3,0.2
183,2025,1.8,0.56,1,11,0.9991,396.00,4,3,0.2
184,2026,1.8,0.56,1,11,0.9991,396.00,4,3,0.2
185,2027,1.8,0.56,1,42,0.9994,1512.00,4,3,0.2
186,2028,1.8,0.56,1,12,0.9991,432.00,4,3,0.2
187,2029,1.8,0.56,1,22,0.9994,792.00,4,3,0.2
188,2030,1.8,0.56,1,11,0.9991,396.00,4,3,0.2
189,2031,1.8,0.56,1,11,0.9970,396.00,4,3,0.2
190,2032,1.8,0.56,1,13,0.9992,468.00,4,3,0.2
191,2033,1.8,0.56,1,11,0.9990,396.00,4,3,0.2
192,2034,1.8,0.56,1,14,0.9995,504.00,4,3,0.2
193,2035,1.8,0.56,1,14,0.9993,504.00,4,3,0.2
194,2036,1.8,0.56,1,20,0.9990,720.00,4,3,0.2
195,2037,1.8,0.56,1,11,0.9991,396.00,4,3,0.2
196,2038,1.8,0.56,1,16,0.9986,576.00,4,3,0.2
197,2039,1.8,0.56,1,15,0.9992,540.00,4,3,0.2
198,2040,1.8,0.56,1,17,0.9992,612.00,4,3,0.2
199,2041,1.8,0.56,1,21,0.9992,756.00,4,3,0.2
0,1942,1.9,0.53,1,16,0.9993,576.00,4,3,0.2
1,1943,1.9,0.53,1,30,0.9990,1080.00,4,3,0.2
2,1944,1.9,0.53,1,27,0.9980,972.00,4,3,0.2
3,1945,1.9,0.53,1,28,0.9993,1008.00,4,3,0.2
4,1946,1.9,0.53,1,12,0.9995,432.00,4,3,0.2
5,1947,1.9,0.53,1,30,0.9992,1080.00,4,3,0.2
6,1948,1.9,0.53,1,35,0.9990,1260.00,4,3,0.2
7,1949,1.9,0.53,1,29,0.9991,1044.00,4,3,0.2
8,1950,1.9,0.53,1,20,0.9995,720.00,4,3,0.2
9,1951,1.9,0.53,1,10,0.9992,360.00,4,3,0.2
10,1952,1.9,0.53,1,10,0.9992,360.00,4,3,0.2
11,1953,1.9,0.53,1,10,0.9973,360.00,4,3,0.2
12,1954,1.9,0.53,1,14,0.9993,504.00,4,3,0.2
13,1955,1.9,0.53,1,19,0.9991,684.00,4,3,0.2
14,1956,1.9,0.53,1,14,0.9995,504.00,4,3,0.2
15,1957,1.9,0.53,1,11,0.9991,396.00,4,3,0.2
16,1958,1.9,0.53,1,12,0.9994,432.00,4,3,0.2
17,1959,1.9,0.53,1,38,0.9992,1368.00,4,3,0.2
18,1960,1.9,0.53,1,24,0.9992,864.00,4,3,0.2
19,1961,1.9,0.53,1,13,0.9991,468.00,4,3,0.2
20,1962,1.9,0.53,1,24,0.9994,864.00,4,3,0.2
21,1963,1.9,0.53,1,16,0.9992,576.00,4,3,0.2
22,1964,1.9,0.53,1,17,0.9990,612.00,4,3,0.2
23,1965,1.9,0.53,1,24,0.9993,864.00,4,3,0.2
24,1966,1.9,0.53,1,18,0.9995,648.00,4,3,0.2
25,1967,1.9,0.53,1,10,0.9992,360.00,4,3,0.2
26,1968,1.9,0.53,1,11,0.9993,396.00,4,3,0.2
27,1969,1.9,0.53,1,22,0.9992,792.00,4,3,0.2
28,1970,1.9,0.53,1,17,0.9986,612.00,4,3,0.2
29,1971,1.9,0.53,1,17,0.9990,612.00,4,3,0.2
30,1972,1.9,0.53,1,13,0.9994,468.00,4,3,0.2
31,1973,1.9,0.53,1,13,0.9986,468.00,4,3,0.2
32,1974,1.9,0.53,1,27,0.9991,972.00,4,3,0.2
33,1975,1.9,0.53,1,11,0.9991,396.00,4,3,0.2
34,1976,1.9,0.53,1,12,0.9991,432.00,4,3,0.2
35,1977,1.9,0.53,1,20,0.9995,720.00,4,3,0.2
36,1978,1.9,0.53,1,23,0.9994,828.00,4,3,0.2
37,1979,1.9,0.53,1,12,0.9991,432.00,4,3,0.2
38,1980,1.9,0.53,1,27,0.9994,972.00,4,3,0.2
39,1981,1.9,0.53,1,18,0.9993,648.00,4,3,0.2
40,1982,1.9,0.53,1,15,0.9992,540.00,4,3,0.2
41,1983,1.9,0.53,1,24,0.9990,864.00,4,3,0.2
42,1984,1.9,0.53,1,11,0.9991,396.00,4,3,0.2
43,1985,1.9,0.53,1,15,0.9992,540.00,4,3,0.2
44,1986,1.9,0.53,1,18,0.9994,648.00,4,3,0.2
45,1987,1.9,0.53,1,22,0.9991,792.00,4,3,0.2
46,1988,1.9,0.53,1,16,0.9993,576.00,4,3,0.2
47,1989,1.9,0.53,1,18,0.9990,648.00,4,3,0.2
48,1990,1.9,0.53,1,23,0.9991,828.00,4,3,0.2
49,1991,1.9,0.53,1,14,0.9993,504.00,4,3,0.2
50,1992,1.9,0.53,1,12,0.9991,432.00,4,3,0.2
51,1993,1.9,0.53,1,19,0.9991,684.00,4,3,0.2
52,1994,1.9,0.53,1,13,0.9994,468.00,4,3,0.2
53,1995,1.9,0.53,1,17,0.9991,612.00,4,3,0.2
54,1996,1.9,0.53,1,19,0.9992,684.00,4,3,0.2
55,1997,1.9,0.53,1,11,0.9992,396.00,4,3,0.2
56,1998,1.9,0.53,1,49,0.9995,1764.00,4,3,0.2
57,1999,1.9,0.53,1,13,0.9991,468.00,4,3,0.2
58,2000,1.9,0.53,1,11,0.9989,396.00,4,3,0.2
59,2001,1.9,0.53,1,24,0.9993,864.00,4,3,0.2
60,2002,1.9,0.53,1,19,0.9990,684.00,4,3,0.2
61,2003,1.9,0.53,1,32,0.9993,1152.00,4,3,0.2
62,2004,1.9,0.53,1,12,0.9991,432.00,4,3,0.2
63,2005,1.9,0.53,1,11,0.9990,396.00,4,3,0.2
64,2006,1.9,0.53,1,13,0.9991,468.00,4,3,0.2
65,2007,1.9,0.53,1,12,0.9995,432.00,4,3,0.2
66,2008,1.9,0.53,1,19,0.9990,684.00,4,3,0.2
67,2009,1.9,0.53,1,12,0.9995,432.00,4,3,0.2
68,2010,1.9,0.53,1,24,0.9994,864.00,4,3,0.2
69,2011,1.9,0.53,1,18,0.9990,648.00,4,3,0.2
70,2012,1.9,0.53,1,12,0.9991,432.00,4,3,0.2
71,2013,1.9,0.53,1,18,0.9992,648.00,4,3,0.2
72,2014,1.9,0.53,0,50,0.8262,1800.00,4,3,0.2
73,2015,1.9,0.53,1,11,0.9990,396.00,4,3,0.2
74,2016,1.9,0.53,1,11,0.9991,396.00,4,3,0.2
75,2017,1.9,0.53,1,11,0.9991,396.00,4,3,0.2
76,2018,1.9,0.53,1,27,0.9995,972.00,4,3,0.2
77,2019,1.9,0.53,1,13,0.9990,468.00,4,3,0.2
78,2020,1.9,0.53,1,20,0.9995,720.00,4,3,0.2
79,2021,1.9,0.53,1,12,0.9994,432.00,4,3,0.2
80,2022,1.9,0.53,1,19,0.9994,684.00,4,3,0.2
81,2023,1.9,0.53,1,23,0.9994,828.00,4,3,0.2
82,2024,1.9,0.53,1,11,0.9994,396.00,4,3,0.2
83,2025,1.9,0.53,1,11,0.9991,396.00,4,3,0.2
84,2026,1.9,0.53,1,11,0.9990,396.00,4,3,0.2
85,2027,1.9,0.53,1,43,0.9993,1548.00,4,3,0.2
86,2028,1.9,0.53,1,13,0.9993,468.00,4,3,0.2
87,2029,1.9,0.53,1,22,0.9991,792.00,4,3,0.2
88,2030,1.9,0.53,1,11,0.9991,396.00,4,3,0.2
89,2031,1.9,0.53,1,14,0.9992,504.00,4,3,0.2
90,2032,1.9,0.53,1,14,0.9990,504.00,4,3,0.2
91,2033,1.9,0.53,1,12,0.9995,432.00,4,3,0.2
92,2034,1.9,0.53,1,15,0.9994,540.00,4,3,0.2
93,2035,1.9,0.53,1,15,0.9994,540.00,4,3,0.2
94,2036,1.9,0.53,1,22,0.9993,792.00,4,3,0.2
95,2037,1.9,0.53,1,12,0.9995,432.00,4,3,0.2
96,2038,1.9,0.53,1,18,0.9992,648.00,4,3,0.2
97,2039,1.9,0.53,1,16,0.9991,576.00,4,3,0.2
98,2040,1.9,0.53,1,25,0.9991,900.00,4,3,0.2
99,2041,1.9,0.53,1,22,0.9993,792.00,4,3,0.2
100,2042,1.9,0.53,1,11,0.9991,396.00,4,3,0.2
101,2043,1.9,0.53,1,10,0.9992,360.00,4,3,0.2
102,2044,1.9,0.53,1,26,0.9995,936.00,4,3,0.2
103,2045,1.9,0.53,1,11,0.9991,396.00,4,3,0.2
104,2046,1.9,0.53,1,12,0.9991,432.00,4,3,0.2
105,2047,1.9,0.53,1,12,0.9991,432.00,4,3,0.2
106,2048,1.9,0.53,1,11,0.9991,396.00,4,3,0.2
107,2049,1.9,0.53,1,24,0.9994,864.00,4,3,0.2
108,2050,1.9,0.53,0,50,0.7467,1800.00,4,3,0.2
109,2051,1.9,0.53,1,11,0.9991,396.00,4,3,0.2
110,2052,1.9,0.53,1,16,0.9995,576.00,4,3,0.2
111,2053,1.9,0.53,1,21,0.9994,756.00,4,3,0.2
112,2054,1.9,0.53,1,11,0.9991,396.00,4,3,0.2
113,2055,1.9,0.53,1,19,0.9991,684.00,4,3,0.2
114,2056,1.9,0.53,1,17,0.9995,612.00,4,3,0.2
115,2057,1.9,0.53,1,11,0.9993,396.00,4,3,0.2
116,2058,1.9,0.53,1,19,0.9994,684.00,4,3,0.2
117,2059,1.9,0.53,1,23,0.9993,828.00,4,3,0.2
118,2060,1.9,0.53,1,10,0.9991,360.00,4,3,0.2
