experiment,layout,grid,obstacle_density,sigma,weight_scale,H,direct_conn,success_rate,avg_rcp,avg_rcp_success,R,R_effective,T,active_cells,avg_conf_success,avg_final_conf,avg_sat_count_success,avg_steps,avg_steps_success,conditional_success,feasible_rate,final_confidence,max_steps,mean_best_acc,mean_best_mse,mean_detour_success,mean_path_success,mode,mode_variant,n_effective,rcp,snr,steps,success,trial,trial_seed,trials
B_noise,,,,1.5,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9995,50,,,,,wbit,wbit,1,540.00,0.67,15,1,77,1619,
B_noise,,,,1.5,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.67,11,1,78,1620,
B_noise,,,,1.5,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9995,50,,,,,wbit,wbit,1,432.00,0.67,12,1,79,1621,
B_noise,,,,1.5,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.67,11,1,80,1622,
B_noise,,,,1.5,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9981,50,,,,,wbit,wbit,1,396.00,0.67,11,1,81,1623,
B_noise,,,,1.5,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,360.00,0.67,10,1,82,1624,
B_noise,,,,1.5,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,432.00,0.67,12,1,83,1625,
B_noise,,,,1.5,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9994,50,,,,,wbit,wbit,1,504.00,0.67,14,1,84,1626,
B_noise,,,,1.5,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,828.00,0.67,23,1,85,1627,
B_noise,,,,1.5,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,504.00,0.67,14,1,86,1628,
B_noise,,,,1.5,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,360.00,0.67,10,1,87,1629,
B_noise,,,,1.5,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9961,50,,,,,wbit,wbit,1,360.00,0.67,10,1,88,1630,
B_noise,,,,1.5,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.67,11,1,89,1631,
B_noise,,,,1.5,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,756.00,0.67,21,1,90,1632,
B_noise,,,,1.5,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.67,11,1,91,1633,
B_noise,,,,1.5,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,576.00,0.67,16,1,92,1634,
B_noise,,,,1.5,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9995,50,,,,,wbit,wbit,1,756.00,0.67,21,1,93,1635,
B_noise,,,,1.5,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9983,50,,,,,wbit,wbit,1,792.00,0.67,22,1,94,1636,
B_noise,,,,1.5,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,540.00,0.67,15,1,95,1637,
B_noise,,,,1.5,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,576.00,0.67,16,1,96,1638,
B_noise,,,,1.5,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,612.00,0.67,17,1,97,1639,
B_noise,,,,1.5,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,504.00,0.67,14,1,98,1640,
B_noise,,,,1.5,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,360.00,0.67,10,1,99,1641,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9994,50,,,,,wbit,wbit,1,504.00,0.62,14,1,0,1642,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9990,50,,,,,wbit,wbit,1,396.00,0.62,11,1,1,1643,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9995,50,,,,,wbit,wbit,1,900.00,0.62,25,1,2,1644,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9995,50,,,,,wbit,wbit,1,468.00,0.62,13,1,3,1645,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,504.00,0.62,14,1,4,1646,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9994,50,,,,,wbit,wbit,1,504.00,0.62,14,1,5,1647,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9994,50,,,,,wbit,wbit,1,468.00,0.62,13,1,6,1648,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,360.00,0.62,10,1,7,1649,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.62,11,1,8,1650,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9994,50,,,,,wbit,wbit,1,612.00,0.62,17,1,9,1651,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,1008.00,0.62,28,1,10,1652,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9995,50,,,,,wbit,wbit,1,576.00,0.62,16,1,11,1653,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9989,50,,,,,wbit,wbit,1,396.00,0.62,11,1,12,1654,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9990,50,,,,,wbit,wbit,1,360.00,0.62,10,1,13,1655,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,396.00,0.62,11,1,14,1656,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9995,50,,,,,wbit,wbit,1,684.00,0.62,19,1,15,1657,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9994,50,,,,,wbit,wbit,1,432.00,0.62,12,1,16,1658,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.62,11,1,17,1659,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,360.00,0.62,10,1,18,1660,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9994,50,,,,,wbit,wbit,1,576.00,0.62,16,1,19,1661,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.62,11,1,20,1662,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,756.00,0.62,21,1,21,1663,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9995,50,,,,,wbit,wbit,1,612.00,0.62,17,1,22,1664,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9990,50,,,,,wbit,wbit,1,468.00,0.62,13,1,23,1665,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,828.00,0.62,23,1,24,1666,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,504.00,0.62,14,1,25,1667,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9995,50,,,,,wbit,wbit,1,576.00,0.62,16,1,26,1668,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9994,50,,,,,wbit,wbit,1,396.00,0.62,11,1,27,1669,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9995,50,,,,,wbit,wbit,1,576.00,0.62,16,1,28,1670,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.62,11,1,29,1671,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,360.00,0.62,10,1,30,1672,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9990,50,,,,,wbit,wbit,1,720.00,0.62,20,1,31,1673,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,396.00,0.62,11,1,32,1674,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,468.00,0.62,13,1,33,1675,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9995,50,,,,,wbit,wbit,1,504.00,0.62,14,1,34,1676,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,504.00,0.62,14,1,35,1677,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,432.00,0.62,12,1,36,1678,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9990,50,,,,,wbit,wbit,1,540.00,0.62,15,1,37,1679,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9995,50,,,,,wbit,wbit,1,684.00,0.62,19,1,38,1680,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.62,11,1,39,1681,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,540.00,0.62,15,1,40,1682,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9995,50,,,,,wbit,wbit,1,468.00,0.62,13,1,41,1683,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,504.00,0.62,14,1,42,1684,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,684.00,0.62,19,1,43,1685,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9995,50,,,,,wbit,wbit,1,612.00,0.62,17,1,44,1686,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,468.00,0.62,13,1,45,1687,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,684.00,0.62,19,1,46,1688,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9974,50,,,,,wbit,wbit,1,396.00,0.62,11,1,47,1689,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,612.00,0.62,17,1,48,1690,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,468.00,0.62,13,1,49,1691,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,360.00,0.62,10,1,50,1692,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,540.00,0.62,15,1,51,1693,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9994,50,,,,,wbit,wbit,1,432.00,0.62,12,1,52,1694,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,432.00,0.62,12,1,53,1695,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9849,50,,,,,wbit,wbit,1,324.00,0.62,9,1,54,1696,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,720.00,0.62,20,1,55,1697,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,396.00,0.62,11,1,56,1698,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.62,11,1,57,1699,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.62,11,1,58,1700,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.62,11,1,59,1701,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9990,50,,,,,wbit,wbit,1,396.00,0.62,11,1,60,1702,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9994,50,,,,,wbit,wbit,1,468.00,0.62,13,1,61,1703,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9990,50,,,,,wbit,wbit,1,720.00,0.62,20,1,62,1704,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,360.00,0.62,10,1,63,1705,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9990,50,,,,,wbit,wbit,1,468.00,0.62,13,1,64,1706,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,612.00,0.62,17,1,65,1707,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,396.00,0.62,11,1,66,1708,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,360.00,0.62,10,1,67,1709,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,576.00,0.62,16,1,68,1710,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.62,11,1,69,1711,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9994,50,,,,,wbit,wbit,1,468.00,0.62,13,1,70,1712,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9994,50,,,,,wbit,wbit,1,432.00,0.62,12,1,71,1713,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9994,50,,,,,wbit,wbit,1,432.00,0.62,12,1,72,1714,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.62,11,1,73,1715,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9990,50,,,,,wbit,wbit,1,360.00,0.62,10,1,74,1716,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9994,50,,,,,wbit,wbit,1,684.00,0.62,19,1,75,1717,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9995,50,,,,,wbit,wbit,1,648.00,0.62,18,1,76,1718,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,432.00,0.62,12,1,77,1719,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.62,11,1,78,1720,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,504.00,0.62,14,1,79,1721,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,432.00,0.62,12,1,80,1722,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,468.00,0.62,13,1,81,1723,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,432.00,0.62,12,1,82,1724,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,576.00,0.62,16,1,83,1725,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,828.00,0.62,23,1,84,1726,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9994,50,,,,,wbit,wbit,1,504.00,0.62,14,1,85,1727,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9994,50,,,,,wbit,wbit,1,576.00,0.62,16,1,86,1728,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,432.00,0.62,12,1,87,1729,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9994,50,,,,,wbit,wbit,1,396.00,0.62,11,1,88,1730,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9995,50,,,,,wbit,wbit,1,432.00,0.62,12,1,89,1731,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.62,11,1,90,1732,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9994,50,,,,,wbit,wbit,1,468.00,0.62,13,1,91,1733,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,468.00,0.62,13,1,92,1734,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.62,11,1,93,1735,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,504.00,0.62,14,1,94,1736,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9990,50,,,,,wbit,wbit,1,1224.00,0.62,34,1,95,1737,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,468.00,0.62,13,1,96,1738,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.62,11,1,97,1739,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9990,50,,,,,wbit,wbit,1,360.00,0.62,10,1,98,1740,
B_noise,,,,1.6,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,432.00,0.62,12,1,99,1741,
B_noise,,,,1.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.59,11,1,0,1742,
B_noise,,,,1.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9994,50,,,,,wbit,wbit,1,432.00,0.59,12,1,1,1743,
B_noise,,,,1.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9994,50,,,,,wbit,wbit,1,432.00,0.59,12,1,2,1744,
B_noise,,,,1.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9994,50,,,,,wbit,wbit,1,576.00,0.59,16,1,3,1745,
B_noise,,,,1.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,432.00,0.59,12,1,4,1746,
B_noise,,,,1.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,684.00,0.59,19,1,5,1747,
B_noise,,,,1.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,756.00,0.59,21,1,6,1748,
B_noise,,,,1.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9995,50,,,,,wbit,wbit,1,576.00,0.59,16,1,7,1749,
B_noise,,,,1.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,648.00,0.59,18,1,8,1750,
B_noise,,,,1.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9995,50,,,,,wbit,wbit,1,648.00,0.59,18,1,9,1751,
B_noise,,,,1.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9994,50,,,,,wbit,wbit,1,432.00,0.59,12,1,10,1752,
B_noise,,,,1.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,432.00,0.59,12,1,11,1753,
B_noise,,,,1.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9995,50,,,,,wbit,wbit,1,540.00,0.59,15,1,12,1754,
B_noise,,,,1.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9994,50,,,,,wbit,wbit,1,540.00,0.59,15,1,13,1755,
B_noise,,,,1.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,360.00,0.59,10,1,14,1756,
B_noise,,,,1.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9995,50,,,,,wbit,wbit,1,720.00,0.59,20,1,15,1757,
B_noise,,,,1.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,468.00,0.59,13,1,16,1758,
B_noise,,,,1.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.59,11,1,17,1759,
B_noise,,,,1.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9990,50,,,,,wbit,wbit,1,396.00,0.59,11,1,18,1760,
B_noise,,,,1.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,360.00,0.59,10,1,19,1761,
B_noise,,,,1.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,540.00,0.59,15,1,20,1762,
B_noise,,,,1.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9995,50,,,,,wbit,wbit,1,612.00,0.59,17,1,21,1763,
B_noise,,,,1.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9988,50,,,,,wbit,wbit,1,396.00,0.59,11,1,22,1764,
B_noise,,,,1.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,576.00,0.59,16,1,23,1765,
B_noise,,,,1.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9990,50,,,,,wbit,wbit,1,756.00,0.59,21,1,24,1766,
B_noise,,,,1.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9995,50,,,,,wbit,wbit,1,540.00,0.59,15,1,25,1767,
B_noise,,,,1.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9994,50,,,,,wbit,wbit,1,432.00,0.59,12,1,26,1768,
B_noise,,,,1.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9995,50,,,,,wbit,wbit,1,504.00,0.59,14,1,27,1769,
B_noise,,,,1.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9995,50,,,,,wbit,wbit,1,468.00,0.59,13,1,28,1770,
B_noise,,,,1.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,684.00,0.59,19,1,29,1771,
B_noise,,,,1.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,432.00,0.59,12,1,30,1772,
B_noise,,,,1.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,468.00,0.59,13,1,31,1773,
B_noise,,,,1.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,360.00,0.59,10,1,32,1774,
B_noise,,,,1.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9994,50,,,,,wbit,wbit,1,648.00,0.59,18,1,33,1775,
B_noise,,,,1.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,864.00,0.59,24,1,34,1776,
B_noise,,,,1.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,468.00,0.59,13,1,35,1777,
B_noise,,,,1.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.59,11,1,36,1778,
B_noise,,,,1.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,1044.00,0.59,29,1,37,1779,
B_noise,,,,1.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,864.00,0.59,24,1,38,1780,
B_noise,,,,1.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.59,11,1,39,1781,
B_noise,,,,1.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,396.00,0.59,11,1,40,1782,
B_noise,,,,1.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9994,50,,,,,wbit,wbit,1,468.00,0.59,13,1,41,1783,
B_noise,,,,1.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,360.00,0.59,10,1,42,1784,
B_noise,,,,1.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,504.00,0.59,14,1,43,1785,
B_noise,,,,1.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9990,50,,,,,wbit,wbit,1,792.00,0.59,22,1,44,1786,
B_noise,,,,1.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9994,50,,,,,wbit,wbit,1,396.00,0.59,11,1,45,1787,
B_noise,,,,1.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,432.00,0.59,12,1,46,1788,
B_noise,,,,1.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,540.00,0.59,15,1,47,1789,
B_noise,,,,1.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9995,50,,,,,wbit,wbit,1,576.00,0.59,16,1,48,1790,
B_noise,,,,1.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,360.00,0.59,10,1,49,1791,
B_noise,,,,1.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9994,50,,,,,wbit,wbit,1,504.00,0.59,14,1,50,1792,
B_noise,,,,1.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,468.00,0.59,13,1,51,1793,
B_noise,,,,1.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9995,50,,,,,wbit,wbit,1,432.00,0.59,12,1,52,1794,
B_noise,,,,1.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9994,50,,,,,wbit,wbit,1,468.00,0.59,13,1,53,1795,
B_noise,,,,1.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9990,50,,,,,wbit,wbit,1,396.00,0.59,11,1,54,1796,
B_noise,,,,1.7,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,468.00,0.59,13,1,55,1797,
