trial,base_seed,map_seed,noise_seed,layout,obstacle_density,sigma,grid,R,T,success,feasible,path_exists,penalty_used,steps,final_confidence,rcp,optimal_dist,active_cells,path_len,detour_ratio,n_obstacles,map_hash,mode,mode_variant,n_effective,R_effective
62,42,404,1404,random,0.3,0.1,10,5,0.2,1,1,1,0,50,0.9999999998920438,22500.0,18,18,18,1.0,30,0f2c71e869339e23,adaptive,adaptive_heuristic_n2,2,5,1600
63,42,405,1405,random,0.3,0.1,10,5,0.2,1,1,1,0,50,0.5379176618550419,22500.0,18,18,18,1.0,30,170945dc44684e6d,adaptive,adaptive_heuristic_n2,2,5,1750
64,42,406,1406,random,0.3,0.1,10,5,0.2,1,1,1,0,50,0.5052988016232556,22500.0,18,18,18,1.0,30,5d156b2fec389a6a,adaptive,adaptive_heuristic_n2,2,5,1600
65,42,407,1407,random,0.3,0.1,10,5,0.2,1,1,1,0,50,0.99999999992631,22500.0,18,18,18,1.0,30,0de65294a598ded0,adaptive,adaptive_heuristic_n2,2,5,1750
66,42,408,1408,random,0.3,0.1,10,5,0.2,1,1,1,0,50,0.9999999999552783,22500.0,18,18,18,1.0,30,0cd169835da73d3a,adaptive,adaptive_heuristic_n2,2,5,1801
67,42,409,1409,random,0.3,0.1,10,5,0.2,1,1,1,0,50,0.5534864272675879,25000.0,20,20,20,1.0,30,308fd9199360048b,adaptive,adaptive_heuristic_n2,2,5,2000
68,42,410,1410,random,0.3,0.1,10,5,0.2,1,1,1,0,50,0.6081751069340847,22500.0,18,18,18,1.0,30,4097b3ff39dff695,adaptive,adaptive_heuristic_n2,2,5,1700
69,42,411,1411,random,0.3,0.1,10,5,0.2,1,1,1,0,50,0.999999999916906,22500.0,18,18,18,1.0,30,22f3604091fb82db,adaptive,adaptive_heuristic_n2,2,5,1800
70,42,412,1412,random,0.3,0.1,10,5,0.2,1,1,1,0,50,0.6068507203667226,22500.0,18,18,18,1.0,30,9491b143e3d49ad9,adaptive,adaptive_heuristic_n2,2,5,1650
71,42,413,1413,random,0.3,0.1,10,5,0.2,1,1,1,0,50,0.9999999999453486,22500.0,18,18,18,1.0,30,ec7fc69ba31a9edf,adaptive,adaptive_heuristic_n2,2,5,1800
72,42,414,1414,random,0.3,0.1,10,5,0.2,1,1,1,0,50,0.9999999999678278,22500.0,18,18,18,1.0,30,633d6134b11e4245,adaptive,adaptive_heuristic_n2,2,5,1800
73,42,415,1415,random,0.3,0.1,10,5,0.2,1,1,1,0,50,0.6389698200432237,22500.0,18,18,18,1.0,30,8ea3ff9778edde08,adaptive,adaptive_heuristic_n2,2,5,1900
74,42,416,1416,random,0.3,0.1,10,5,0.2,1,1,1,0,50,0.5407274830038048,22500.0,18,18,18,1.0,30,3c704031ab8b84e1,adaptive,adaptive_heuristic_n2,2,5,1500
75,42,417,1417,random,0.3,0.1,10,5,0.2,1,1,1,0,50,0.999999999954805,22500.0,18,18,18,1.0,30,b5f319a9c3c9a3f7,adaptive,adaptive_heuristic_n2,2,5,1750
76,42,418,1418,random,0.3,0.1,10,5,0.2,1,1,1,0,50,0.999999999969784,22500.0,18,18,18,1.0,30,e5b2a556ca2c99b4,adaptive,adaptive_heuristic_n2,2,5,1750
77,42,419,1419,random,0.3,0.1,10,5,0.2,1,1,1,0,50,0.9999999999229424,22500.0,18,18,18,1.0,30,1247b9ba0d5ceddc,adaptive,adaptive_heuristic_n2,2,5,1800
78,42,420,1420,random,0.3,0.1,10,5,0.2,1,1,1,0,50,0.5172686789761047,22500.0,18,18,18,1.0,30,bb2abe6f91a65f05,adaptive,adaptive_heuristic_n2,2,5,1550
79,42,421,1421,random,0.3,0.1,10,5,0.2,1,1,1,0,50,0.5391535659229613,22500.0,18,18,18,1.0,30,c6add40fae2628a3,adaptive,adaptive_heuristic_n2,2,5,1650
80,42,422,1422,random,0.3,0.1,10,5,0.2,1,1,1,0,50,0.6988940551190779,22500.0,18,18,18,1.0,30,a288ce03078ad56a,adaptive,adaptive_heuristic_n2,2,5,1701
81,42,423,1423,random,0.3,0.1,10,5,0.2,1,1,1,0,50,0.9999999999539821,27500.0,22,22,22,1.0,30,eeacfeb32b206f0d,adaptive,adaptive_heuristic_n2,2,5,1650
82,42,424,1424,random,0.3,0.1,10,5,0.2,1,1,1,0,50,0.9999999999525232,22500.0,18,18,18,1.0,30,e84727aeee8a268c,adaptive,adaptive_heuristic_n2,2,5,1650
83,42,425,1425,random,0.3,0.1,10,5,0.2,1,1,1,0,50,0.521283905022918,22500.0,18,18,18,1.0,30,7d2983ee1d459995,adaptive,adaptive_heuristic_n2,2,5,2000
84,42,426,1426,random,0.3,0.1,10,5,0.2,1,1,1,0,50,0.9999999999397313,22500.0,18,18,18,1.0,30,37726826fd63ece5,adaptive,adaptive_heuristic_n2,2,5,1700
85,42,427,1427,random,0.3,0.1,10,5,0.2,1,1,1,0,50,0.9999999999386611,22500.0,18,18,18,1.0,30,f822d19b9ecca506,adaptive,adaptive_heuristic_n2,2,5,1800
86,42,428,1428,random,0.3,0.1,10,5,0.2,1,1,1,0,50,0.5470628006224594,22500.0,18,18,18,1.0,30,fa29c01b5debf4b4,adaptive,adaptive_heuristic_n2,2,5,1750
87,42,429,1429,random,0.3,0.1,10,5,0.2,1,1,1,0,50,0.9999999999438219,22500.0,18,18,18,1.0,30,0cd584a38d8a81f7,adaptive,adaptive_heuristic_n2,2,5,1850
88,42,430,1430,random,0.3,0.1,10,5,0.2,1,1,1,0,50,0.9999999999098114,22500.0,18,18,18,1.0,30,99e610096aad0d3f,adaptive,adaptive_heuristic_n2,2,5,1550
89,42,431,1431,random,0.3,0.1,10,5,0.2,1,1,1,0,50,0.5446379905315548,22500.0,18,18,18,1.0,30,8ab67c23e1597963,adaptive,adaptive_heuristic_n2,2,5,1700
90,42,432,1432,random,0.3,0.1,10,5,0.2,1,1,1,0,50,0.9999999998963113,22500.0,18,18,18,1.0,30,0c94596fb678fc8b,adaptive,adaptive_heuristic_n2,2,5,1800
91,42,433,1433,random,0.3,0.1,10,5,0.2,1,1,1,0,50,0.9999999999257821,22500.0,18,18,18,1.0,30,b727e1c4842b2918,adaptive,adaptive_heuristic_n2,2,5,1750
92,42,434,1434,random,0.3,0.1,10,5,0.2,1,1,1,0,50,0.5401489113139784,22500.0,18,18,18,1.0,30,9dfab54f7ebf1e82,adaptive,adaptive_heuristic_n2,2,5,1550
93,42,435,1435,random,0.3,0.1,10,5,0.2,1,1,1,0,50,0.9999999999223207,22500.0,18,18,18,1.0,30,d11c39a0827e0c95,adaptive,adaptive_heuristic_n2,2,5,1800
94,42,436,1436,random,0.3,0.1,10,5,0.2,1,1,1,0,50,0.6483753503678801,22500.0,18,18,18,1.0,30,7a1941929639dfbe,adaptive,adaptive_heuristic_n2,2,5,2000
95,42,437,1437,random,0.3,0.1,10,5,0.2,1,1,1,0,50,0.9999999999442326,22500.0,18,18,18,1.0,30,964ff4a98279450a,adaptive,adaptive_heuristic_n2,2,5,1600
96,42,438,1438,random,0.3,0.1,10,5,0.2,1,1,1,0,50,0.9999999999658757,22500.0,18,18,18,1.0,30,fec319f9caf0b952,adaptive,adaptive_heuristic_n2,2,5,1650
97,42,439,1439,random,0.3,0.1,10,5,0.2,1,1,1,0,50,0.9999999999504712,25000.0,20,20,20,1.0,30,4bbc1dcf2ea7a9c2,adaptive,adaptive_heuristic_n2,2,5,2000
98,42,440,1440,random,0.3,0.1,10,5,0.2,1,1,1,0,50,0.9999999999487064,22500.0,18,18,18,1.0,30,9e3f09c41585c6ab,adaptive,adaptive_heuristic_n2,2,5,1700
99,42,441,1441,random,0.3,0.1,10,5,0.2,1,1,1,0,50,0.538687386115226,22500.0,18,18,18,1.0,30,eeb114fdbcd6038a,adaptive,adaptive_heuristic_n2,2,5,1600
